time,rr,tg,tn,tx,pp,hu,fg,qq,et
1990-10-12,0.0,-2.02,-4.29,0.39999998,1018.60004,83.28,1.0799999,31.0,0.25380367
1990-10-13,0.0,1.3,-6.02,6.81,1008.8,77.96,1.64,15.0,0.14117663
1990-10-14,3.8,5.58,3.86,8.2699995,1006.0,85.68,3.27,19.0,0.2081783
1990-10-15,0.0,5.5099998,1.43,9.13,1005.8,74.19,2.3799999,18.0,0.19679347
1990-10-16,2.6000001,5.7,4.65,8.95,1001.3,87.115005,1.2099999,5.0,0.0551292
1990-10-17,2.2,4.94,2.0,9.889999,996.8,78.035,2.74,15.0,0.16170728
1990-10-18,0.0,-1.8199999,-4.0099998,2.19,1023.8,79.915,4.23,12.0,0.09876473
1990-10-19,0.0,-2.35,-5.67,-0.39,1020.9,74.86,1.26,15.0,0.120912775
1990-10-20,0.0,-1.67,-4.19,1.36,1028.6,82.285,3.05,17.0,0.14039092
1990-10-21,1.7,1.1999999,-4.5699997,3.4199998,1022.5,80.515,2.08,5.0,0.04651223
1990-10-22,0.0,4.56,2.6299999,6.3199997,1013.3,72.735,3.48,7.0,0.07386783
1990-10-23,4.1,6.1299996,3.6599998,9.11,1012.10004,84.655,2.6599998,5.0,0.055589873
1990-10-24,0.0,4.44,3.12,7.06,1014.5,86.01,2.1,4.0,0.042012267
1990-10-25,0.0,3.04,1.2099999,4.24,1012.5,90.46,1.62,11.0,0.110149726
1990-10-26,0.0,3.78,0.68,7.5299997,1015.0,91.137505,1.51,6.0,0.061587058
1990-10-27,0.0,-1.8199999,-3.86,1.75,1013.3,89.6579,1.8199999,11.0,0.09112578
1990-10-28,0.0,-4.48,-7.46,-2.8,1009.4,84.915,2.1599998,4.0,0.029551491
1990-10-29,0.0,-0.37,-4.74,3.78,1005.10004,77.46,1.8299999,8.0,0.070700556
1990-10-30,0.0,-1.16,-4.38,2.4199998,1002.0,83.93,4.2599998,4.0,0.034299288
1990-10-31,0.0,-1.15,-3.75,1.17,1001.3,89.32222,2.22,8.0,0.0686564
1990-11-01,1.2,-2.22,-3.54,0.02,1001.10004,78.795,2.75,12.0,0.0984908
1990-11-02,0.0,-1.4599999,-3.02,-0.48,1003.9,79.08,2.1599998,2.0,0.016918436
1990-11-03,0.0,-1.62,-3.85,-0.42999998,1000.9,91.505005,0.83,4.0,0.03367501
1990-11-04,0.0,0.26999998,-1.13,1.79,1004.60004,86.455,4.11,10.0,0.09067441
1990-11-05,3.4,1.66,-0.94,5.0099998,1001.9,91.61539,2.32,5.0,0.04789029
1990-11-06,2.1000001,-0.9,-2.1,3.29,1010.3,67.96,6.5499997,4.0,0.034490924
1990-11-07,0.0,2.85,-2.29,3.75,1007.3,73.23,6.58,2.0,0.01994848
1990-11-08,0.0,0.03,-2.58,3.5,1012.3,73.2,7.5,3.0,0.026823068
1990-11-09,10.0,-1.93,-3.54,-0.72999996,1011.7,83.565,3.53,4.0,0.03301593
1990-11-10,0.0,-7.04,-10.75,-1.23,1012.10004,91.99231,3.1399999,1.0,0.006527657
1990-11-11,0.0,-10.389999,-12.0199995,-9.099999,1020.7,89.543755,3.77,4.0,0.021807123
1990-11-12,1.8000001,-3.53,-9.83,0.72999996,1012.8,86.825005,5.72,3.0,0.023083953
1990-11-13,1.4,-5.7799997,-6.8599997,-4.5499997,1013.0,77.395004,5.33,1.0,0.0069354153
1990-11-14,0.0,-12.799999,-14.62,-6.48,1018.4,87.26,4.16,4.0,0.019084115
1990-11-15,0.0,-14.889999,-20.14,-10.9,1011.8,83.155,2.22,3.0,0.012712738
1990-11-16,0.0,-5.5299997,-15.509999,-2.03,992.10004,83.840004,2.1499999,3.0,0.021357091
1990-11-17,0.0,-5.5,-7.5299997,-1.7099999,983.0,88.729416,1.1999999,2.0,0.014347764
1990-11-18,0.7,-4.58,-8.19,-3.36,987.10004,87.785,1.66,2.0,0.014929446
1990-11-19,0.0,-8.24,-10.09,-2.85,999.4,73.335,3.4299998,2.0,0.012402961
1990-11-20,0.0,-14.839999,-16.48,-9.95,1007.9,87.275,3.9099998,1.9833333,0.008456383
1990-11-21,0.0,-9.82,-16.57,-5.96,1003.10004,92.630775,2.9099998,1.9666667,0.011201039
1990-11-22,1.0,-4.77,-6.91,-3.07,999.7,86.435005,7.02,1.95,0.014308036
1990-11-23,0.0,-8.349999,-11.65,-4.49,1016.9,88.66843,5.24,1.9333333,0.011773256
1990-11-24,0.0,-16.109999,-19.289999,-11.389999,1026.7001,85.41053,3.6599998,1.9166666,0.0074446653
1990-11-25,1.0,-16.47,-20.08,-14.12,1019.60004,76.18,4.19,1.9,0.0072565647
1990-11-26,1.6,-6.77,-16.779999,-2.86,1000.7,85.035,2.21,1.8833333,0.012557927
1990-11-27,1.2,-2.72,-4.33,-0.91999996,1001.4,80.645004,6.0899997,1.8666667,0.014992847
1990-11-28,2.1000001,-5.38,-8.83,-1.76,999.7,84.03158,1.26,1.85,0.013194608
1990-11-29,0.90000004,-5.37,-6.97,-2.29,1007.7,84.4,5.5899997,1.8333334,0.0130110085
1990-11-30,2.8,-3.9299998,-10.44,2.04,1006.2,85.225006,7.22,1.8166667,0.013789776
1990-12-01,0.2,-1.4,-2.18,0.48,1004.4,78.450005,6.45,1.8,0.01525983
1990-12-02,1.0,1.55,-2.9099998,4.63,982.0,81.355,4.88,1.7833333,0.01720752
1990-12-03,1.6,-2.98,-7.77,0.02,972.5,89.1,2.29,1.7666667,0.014296628
1990-12-04,1.2,-0.59999996,-3.1699998,1.24,993.9,81.255005,6.95,1.75,0.015428099
1990-12-05,1.3000001,-6.93,-9.639999,-3.31,1009.8,70.43,4.3199997,1.7333333,0.011394524
1990-12-06,2.7,-0.96999997,-6.5299997,2.61,980.60004,85.240005,2.4299998,1.7166667,0.015032554
1990-12-07,0.0,-5.93,-8.179999,-3.26,990.7,66.82,6.58,1.7,0.0118869515
1990-12-08,0.0,-5.49,-9.0199995,-3.47,1010.7,75.45,4.75,1.6833333,0.01185496
1990-12-09,0.0,-2.87,-5.5699997,-1.09,1014.5,76.79,6.31,1.6666666,0.013188666
1990-12-10,0.0,-1.02,-2.07,0.089999996,1009.10004,71.605,1.64,1.65,0.014168129
1990-12-11,0.0,-3.3999999,-8.3,0.41,992.8,76.115,3.05,1.6333333,0.012806205
1990-12-12,2.1000001,-4.93,-6.12,-0.55,994.10004,83.3,3.77,1.6166667,0.011819509
1990-12-13,1.4,-4.85,-7.35,-3.72,1005.5,80.55,5.21,1.6,0.01165119
1990-12-14,0.0,-0.90999997,-6.69,1.28,1015.2,91.19334,1.3199999,1.5833334,0.013606435
1990-12-15,2.2,4.24,-1.9399999,8.78,1011.9,77.305,7.6,1.5666667,0.016365448
1990-12-16,0.0,-1.43,-3.6299999,3.76,1027.3,74.575,3.9399998,1.55,0.0129404245
1990-12-17,0.0,0.90999997,-3.59,5.24,1017.5,87.825005,3.07,1.5333333,0.0141464295
1990-12-18,0.0,3.61,2.1699998,5.35,1011.10004,79.965004,4.0299997,1.5166667,0.015508264
1990-12-19,1.4,1.42,-0.83,4.27,1000.2,82.950005,4.08,1.5,0.014252332
1990-12-20,0.0,-4.41,-5.6299996,-0.41,996.2,84.75,3.4299998,1.4833333,0.011090807
1990-12-21,0.0,-8.32,-9.53,-5.5499997,1001.2,83.03,3.05,1.4666667,0.0090466505
1990-12-22,0.8,-8.389999,-13.849999,-2.69,1006.2,69.065,3.8,1.45,0.008879743
1990-12-23,0.90000004,-5.73,-9.679999,-0.84,1005.9,85.425,3.46,1.4333333,0.010012811
1990-12-24,0.0,-6.94,-9.2699995,-2.51,1005.2,92.81334,1.42,1.4166666,0.009338251
1990-12-25,0.0,-2.3,-8.09,1.1899999,998.0,89.275,1.89,1.4,0.011474059
1990-12-26,0.0,0.13,-6.98,3.1999998,983.4,73.265,2.44,1.3833333,0.012633998
1990-12-27,0.0,-0.25,-1.31,1.42,975.0,76.26,4.74,1.3666667,0.012359867
1990-12-28,0.0,-4.5,-6.15,-0.61,980.8,92.268425,2.47,1.35,0.010157284
1990-12-29,0.0,-7.81,-12.62,-3.6299999,986.8,83.045,4.92,1.3333334,0.008527817
1990-12-30,0.0,-6.2,-10.57,0.45,993.4,84.060005,4.24,1.3166667,0.009071486
1990-12-31,1.1,-8.639999,-10.98,-7.73,1001.4,87.47,1.5999999,1.3,0.007886734
1991-01-01,0.0,-10.16,-11.37,-7.97,1005.10004,88.8,1.1899999,1.2833333,0.007166559
1991-01-02,0.0,-12.78,-17.96,-7.08,995.3,87.68,4.11,1.2666667,0.006159931
1991-01-03,0.0,-10.17,-11.349999,-4.5,987.0,74.72,6.77,1.25,0.0070720534
1991-01-04,0.0,-9.87,-11.969999,-8.179999,993.4,87.655,3.9099998,1.2333333,0.0070564817
1991-01-05,0.90000004,-14.549999,-18.27,-10.29,994.7,86.505005,4.0499997,1.2166667,0.005335278
1991-01-06,0.0,-15.37,-15.83,-13.53,986.9,80.445,8.809999,1.2,0.00503934
1991-01-07,0.0,-16.63,-19.63,-14.53,985.5,84.73,1.54,1.1833333,0.0046016416
1991-01-08,0.0,-21.9,-23.89,-17.73,991.60004,88.810005,1.9799999,1.1666666,0.0031784712
1991-01-09,0.0,-26.13,-27.619999,-22.82,995.7,89.310005,1.65,1.15,0.002291918
1991-01-10,0.0,-22.41,-28.16,-17.51,994.5,88.415,1.55,1.1333333,0.0029709246
1991-01-11,0.0,-18.699999,-22.32,-15.5199995,997.8,87.79,3.22,1.1166667,0.00376175
1991-01-12,1.5,-16.199999,-25.01,-6.6299996,1007.2,86.375,1.42,1.1,0.0043162503
1991-01-13,2.3,-4.0899997,-10.96,-1.6999999,1018.9,77.635,4.5099998,1.0833334,0.008096365
1991-01-14,0.0,-1.61,-3.58,-0.29999998,1026.5,71.075005,5.58,1.0666667,0.008842542
1991-01-15,1.4,2.31,-0.83,4.33,1014.4,76.47,6.37,1.05,0.010229251
1991-01-16,0.0,2.72,0.57,4.85,1014.60004,69.7,5.24,1.0333333,0.010217235
1991-01-17,0.0,3.11,1.16,4.95,1014.2,75.925,2.97,1.0166667,0.010196476
1991-01-18,1.4,0.64,-2.61,3.53,1007.5,72.53,3.8,1.0,0.009183495
1991-01-19,0.0,-0.71,-3.6699998,2.2,1005.10004,57.04,4.0899997,1.0,0.008717252
1991-01-20,1.4,1.3299999,-0.76,3.7099998,986.5,74.945,8.5,1.0,0.009545052
1991-01-21,1.9,-2.11,-4.63,0.90999997,1011.5,74.66,6.81,2.0,0.016384417
1991-01-22,2.4,2.6499999,-1.26,5.8799996,999.5,72.885,8.8,2.0,0.019891575
1991-01-23,2.9,-2.29,-3.6399999,2.53,1000.60004,79.64,9.63,2.0,0.016371453
1991-01-24,4.7000003,0.16,-4.74,4.04,1005.9,73.0,9.559999,3.0,0.027064048
1991-01-25,1.6,-1.27,-4.35,5.02,997.8,80.615,7.6499996,3.0,0.02567485
1991-01-26,1.4,-10.66,-14.9,-3.9299998,1019.2,80.200005,1.62,3.0,0.01613418
1991-01-27,0.0,-4.79,-11.83,0.53999996,1012.8,83.455,3.9499998,3.0,0.021800093
1991-01-28,0.0,-1.73,-2.87,0.53999996,1019.2,77.16,4.58,3.0,0.024855834
1991-01-29,0.0,-4.58,-6.25,-1.42,1025.4,91.075005,0.97999996,4.0,0.029106595
1991-01-30,0.0,-4.69,-9.24,0.69,1024.4,91.48,0.77,3.0,0.02173347
1991-01-31,0.0,-11.679999,-17.39,-0.31,1032.7001,92.78001,1.26,3.0,0.015092718
1991-02-01,0.0,-19.21,-20.68,-15.099999,1040.0,81.755005,1.17,3.0,0.009430746
1991-02-02,0.0,-19.34,-20.76,-16.91,1042.7001,88.885,1.4499999,3.0,0.009328124
1991-02-03,0.0,-22.06,-23.93,-16.88,1045.8,87.573685,0.94,9.0,0.023135724
1991-02-04,0.0,-19.529999,-25.98,-11.11,1047.4,79.755005,0.96999997,13.0,0.03975422
1991-02-05,0.0,-4.5499997,-20.97,0.85999995,1045.5,86.436844,2.33,4.0,0.028766816
1991-02-06,0.0,-8.97,-15.79,1.12,1044.5,88.130005,0.90999997,4.0,0.023126502
1991-02-07,0.0,-6.74,-17.199999,-2.44,1040.2001,88.51,3.51,15.0,0.09746981
1991-02-08,0.0,-2.08,-4.5499997,-0.63,1036.7001,91.16667,1.49,9.0,0.07267611
1991-02-09,0.0,-17.14,-21.71,-1.68,1034.0,92.12667,0.55,7.0,0.025323981
1991-02-10,0.0,-23.46,-26.73,-20.46,1029.1,89.653336,0.47,18.0,0.04245428
1991-02-11,0.0,-21.949999,-25.68,-17.199999,1025.6,92.775,1.4499999,20.0,0.052712776
1991-02-12,0.0,-23.17,-25.06,-20.029999,1026.7001,92.22353,0.82,3.0,0.007240844
1991-02-13,0.0,-20.59,-25.57,-18.07,1027.2001,89.15263,0.96999997,17.0,0.049188595
1991-02-14,0.0,-24.59,-27.39,-19.8,1015.60004,84.755005,0.94,28.0,0.061516058
1991-02-15,0.0,-29.289999,-32.48,-26.119999,1001.10004,81.37,1.43,23.0,0.035655275
1991-02-16,0.0,-21.21,-29.15,-13.87,992.8,86.295,1.4699999,7.0,0.019989511
1991-02-17,0.6,-19.75,-21.97,-18.08,998.0,86.16,1.81,8.0,0.025126103
1991-02-18,0.0,-18.31,-19.77,-16.199999,1003.7,83.425,1.0699999,5.0,0.017194208
1991-02-19,0.0,-22.22,-26.32,-18.67,999.9,78.55,1.13,19.0,0.050241034
1991-02-20,0.0,-13.96,-24.91,-8.639999,988.4,63.865,1.54,12.0,0.05477961
1991-02-21,0.0,-15.599999,-19.859999,-11.759999,989.2,71.335,5.0899997,9.0,0.03719621
1991-02-22,0.0,-7.2,-16.96,0.47,997.7,76.175,1.93,20.0,0.13084255
1991-02-23,0.0,-1.3,-6.58,2.24,989.0,84.43,2.05,16.0,0.13751386
1991-02-24,2.7,-3.25,-5.5899997,0.41,992.0,84.26,0.84999996,24.0,0.18951632
1991-02-25,0.0,-7.77,-13.58,-2.1699998,1014.0,73.78,1.62,40.0,0.251411
1991-02-26,0.0,-13.62,-16.84,-9.15,1038.2001,84.350006,1.22,30.0,0.13436732
1991-02-27,0.0,-19.859999,-24.88,-13.32,1042.7001,70.675,0.83,33.0,0.0990702
1991-02-28,0.0,-17.08,-24.51,-10.7699995,1040.6,78.64,2.02,24.0,0.08669669
1991-03-01,0.0,-12.69,-17.34,-7.71,1034.7001,77.225,0.94,43.0,0.20390284
1991-03-02,0.0,-16.57,-19.369999,-9.559999,1032.2001,86.425,1.4699999,42.0,0.15778525
1991-03-03,0.0,-17.619999,-20.109999,-14.889999,1026.6,85.36,0.29999998,39.0,0.13762645
1991-03-04,1.1,-14.099999,-20.529999,-11.29,1019.8,87.435005,0.39,19.0,0.08389821
1991-03-05,0.0,-11.34,-14.53,-9.13,1020.7,89.18421,1.28,34.0,0.1759175
1991-03-06,0.0,-12.679999,-15.7699995,-8.87,1017.60004,82.645004,1.4699999,42.0,0.20189923
1991-03-07,0.0,-11.79,-15.11,-9.19,1011.3,80.745,0.9,39.0,0.19817333
1991-03-08,0.0,-13.82,-20.359999,-7.6499996,1020.5,82.91,1.53,37.0,0.16603127
1991-03-09,1.3000001,-12.67,-14.04,-9.23,1022.10004,77.765,5.49,27.0,0.12941886
1991-03-10,3.3,-8.75,-12.25,-6.04,1010.5,86.89474,2.52,21.0,0.125845
1991-03-11,7.1,-6.0299997,-7.5099998,-4.6,1003.0,92.53125,1.04,24.0,0.16560273
1991-03-12,0.0,-9.66,-13.04,-5.2,1013.9,65.795,2.4299998,45.0,0.25643772
1991-03-13,0.0,-19.18,-21.71,-11.45,1016.4,75.825005,0.59,77.0,0.24735364
1991-03-14,0.0,-16.25,-22.449999,-9.139999,1007.2,74.955,1.0699999,42.0,0.16428822
1991-03-15,0.0,-9.57,-14.38,-6.6099997,1005.4,82.18,2.76,83.0,0.47823146
1991-03-16,0.0,-6.73,-9.05,-4.11,1010.7,82.515,2.75,70.0,0.46441734
1991-03-17,0.0,-8.05,-11.0199995,-2.82,1015.5,82.105,1.8,67.0,0.41473055
1991-03-18,1.0,-8.09,-18.289999,-5.02,1015.0,76.265,3.3,62.0,0.38313496
1991-03-19,0.0,-6.69,-9.01,-4.14,1007.3,86.945,3.62,55.0,0.36648053
1991-03-20,0.0,-3.48,-5.75,-1.8,995.7,82.5,3.1,54.0,0.42109665
1991-03-21,0.0,-3.8999999,-5.58,-1.54,1002.3,86.045,2.53,50.0,0.38102266
1991-03-22,0.0,-5.2999997,-7.08,-2.55,1008.9,76.005005,1.89,71.0,0.50513124
1991-03-23,0.0,-8.5,-12.679999,-5.64,1015.60004,80.195,2.28,85.0,0.51411235
1991-03-24,0.0,-15.12,-18.82,-10.63,1019.10004,77.1,1.35,108.0,0.44867536
1991-03-25,0.0,-1.24,-14.88,2.1,1022.3,84.19,2.52,111.0,0.9369273
1991-03-26,0.0,-0.32999998,-2.32,1.3199999,1029.1,90.100006,2.5,70.0,0.6107885
1991-03-27,0.0,1.7099999,-0.85999995,4.83,1024.2001,74.155,0.98999995,102.0,0.96645296
1991-03-28,2.9,-0.47,-2.78,4.91,1016.4,73.64,2.37,93.0,0.8130442
1991-03-29,1.8000001,-1.4399999,-4.5,1.52,1006.7,84.325005,2.27,80.0,0.6761259
1991-03-30,1.9,-0.83,-3.1399999,3.6399999,981.10004,85.835,0.95,37.0,0.3257406
1991-03-31,0.0,-6.2,-8.59,-2.4199998,996.10004,78.095,2.21,80.0,0.55014503
1991-04-01,0.0,-13.299999,-17.09,-8.809999,996.7,67.020004,2.22,128.0,0.6033695
1991-04-02,0.0,-10.82,-16.56,-7.18,981.7,58.455,4.96,109.0,0.5978073
1991-04-03,0.0,-3.76,-10.179999,3.08,977.2,80.28,2.34,74.0,0.5769582
1991-04-04,0.0,0.56,-1.39,4.21,994.3,71.81,3.3899999,105.0,0.9687971
1991-04-05,0.0,-3.04,-10.179999,4.88,1010.3,68.345,0.81,131.0,1.0317185
1991-04-06,0.0,3.8799999,-0.7,6.97,1004.5,81.345,5.5099998,61.0,0.6318647
1991-04-07,0.0,3.98,1.87,7.5299997,1004.9,69.29,2.56,132.0,1.3717417
1991-04-08,0.0,2.61,-2.6499999,6.35,1003.3,74.045,3.3799999,115.0,1.1396959
1991-04-09,0.0,3.6799998,0.56,7.02,1010.4,71.19,3.25,104.0,1.0664301
1991-04-10,0.0,3.04,-1.64,6.7599998,1014.8,58.79,1.78,102.0,1.0201015
1991-04-11,0.0,4.65,1.78,8.19,1014.0,77.450005,2.6599998,62.0,0.656009
1991-04-12,0.4,7.04,3.02,10.57,1008.9,71.355,4.7999997,73.0,0.8364064
1991-04-13,0.0,1.09,-1.06,6.6499996,1020.3,86.285,3.3899999,84.0,0.77910286
1991-04-14,0.0,-0.5,-2.59,2.51,1023.5,66.25,2.46,133.0,1.1563963
1991-04-15,1.1,-0.44,-2.36,3.1399999,994.7,80.575005,2.35,80.0,0.7094809
1991-04-16,0.4,-3.11,-6.06,0.96999997,1003.60004,81.8,6.89,108.0,0.85163647
1991-04-17,0.0,-8.33,-9.55,-6.1,1014.4,67.01,4.11,140.0,0.85494953
1991-04-18,0.0,-10.139999,-13.98,-6.85,1015.9,78.355,2.25,180.0,0.9982319
1991-04-19,0.0,-8.84,-13.78,-4.39,1021.0,71.915,2.4199998,225.0,1.331917
1991-04-20,0.0,-8.57,-13.58,-2.18,1017.5,66.335,2.48,179.0,1.0772828
1991-04-21,0.0,-7.6,-13.49,-1.23,1009.2,59.535,2.69,184.0,1.1704098
1991-04-22,0.0,-2.9399998,-9.49,3.59,1006.10004,60.825,4.18,166.0,1.3166405
1991-04-23,0.0,-1.38,-4.45,1.9,1016.10004,67.955,4.6,176.0,1.4825741
1991-04-24,0.0,-1.87,-7.1499996,3.1799998,1023.5,62.100002,2.3999999,197.0,1.6182566
1991-04-25,0.0,-0.9,-7.1099997,4.2799997,1025.6,59.735,1.56,254.0,2.1699414
1991-04-26,0.0,1.66,-5.54,8.29,1027.1,55.335,2.07,232.0,2.190478
1991-04-27,0.0,1.4,-3.34,7.37,1028.8,58.07,2.06,217.0,2.026803
1991-04-28,0.0,2.56,-2.28,6.3599997,1032.0,64.395004,1.93,194.0,1.8888578
1991-04-29,0.0,2.31,-1.54,5.8599997,1034.9,73.68,3.1599998,211.0,2.032302
1991-04-30,0.0,1.75,-2.6499999,6.3199997,1033.3,70.49,2.4199998,273.0,2.5773373
1991-05-01,0.0,0.82,-3.1899998,4.2999997,1025.0,69.28,1.86,267.0,2.4441295
1991-05-02,0.0,0.26999998,-4.04,5.23,1016.7,68.195,1.66,197.0,1.7735481
1991-05-03,0.0,1.41,-1.8199999,4.71,1016.0,78.3,1.5699999,182.0,1.7130028
1991-05-04,0.0,0.17999999,-2.3,6.37,1011.5,78.005005,3.5,154.0,1.3857689
1991-05-05,0.0,-1.62,-5.95,1.75,1017.3,69.115,4.65,219.0,1.8250319
1991-05-06,1.5,-1.27,-3.6299999,2.45,1015.7,73.875,3.23,215.0,1.8198415
1991-05-07,0.0,-1.66,-3.46,0.38,1011.4,79.64,2.2,184.0,1.5363903
1991-05-08,0.0,-2.59,-5.7599998,1.49,1015.0,77.28,1.4599999,230.0,1.8417312
1991-05-09,0.0,-1.68,-6.0099998,3.04,1015.3,56.585,2.22,201.0,1.6728817
1991-05-10,0.0,2.62,-2.02,8.05,1002.60004,65.67,2.4299998,121.0,1.2000601
1991-05-11,0.0,4.0299997,2.4099998,8.78,996.9,73.93,3.21,137.0,1.4322878
1991-05-12,1.1,2.5,0.22999999,5.8599997,1006.5,85.97,2.18,175.0,1.7243387
1991-05-13,0.0,3.1399999,0.14,6.64,1010.9,74.630005,3.36,196.0,1.9714047
1991-05-14,0.0,4.5499997,0.79999995,10.05,1008.8,68.91,3.6299999,164.0,1.7341313
1991-05-15,0.0,3.1299999,-1.23,6.8999996,1014.10004,75.56,1.5799999,136.0,1.3650352
1991-05-16,0.0,1.8399999,-0.59,4.7999997,1021.3,71.58,4.24,124.0,1.182582
1991-05-17,0.0,1.4499999,-2.75,4.41,1022.7,57.725,2.22,164.0,1.5400261
1991-05-18,0.0,3.12,-1.89,9.309999,1018.2,56.365,2.61,183.0,1.8320135
1991-05-19,1.7,4.4,1.14,9.61,1010.3,76.5,1.4699999,187.0,1.9657555
1991-05-20,0.0,3.3799999,2.28,6.43,994.7,92.43158,4.54,139.0,1.422555
1991-05-21,3.8,2.95,1.56,4.94,999.5,92.08,1.38,168.0,1.6889507
1991-05-22,2.6000001,3.08,1.38,5.5699997,1002.7,80.125,5.0299997,121.0,1.2199283
1991-05-23,0.0,-0.45999998,-1.9499999,2.3899999,1016.10004,73.175,4.83,204.0,1.7844936
1991-05-24,0.0,2.3999999,-1.5799999,6.75,1017.2,62.745,1.9399999,170.0,1.6590441
1991-05-25,0.0,2.3899999,-2.07,6.0299997,1018.4,63.45,2.12,173.0,1.6865758
1991-05-26,0.0,4.67,-0.72999996,9.37,1017.9,63.41,2.78,188.0,1.9864767
1991-05-27,0.0,4.87,0.45,10.13,1020.7,69.215004,2.72,196.0,2.0819592
1991-05-28,0.0,2.9099998,1.38,5.3199997,1015.2,84.885,2.83,151.0,1.5027992
1991-05-29,0.0,3.1799998,1.26,6.99,1014.4,76.64,4.02,143.0,1.4376162
1991-05-30,0.0,4.06,1.26,8.0199995,1007.10004,76.9,4.6,175.0,1.8214594
1991-05-31,1.7,2.96,0.39,6.7999997,1006.4,84.595,4.0,201.0,2.0137358
1991-06-01,3.4,2.3,1.03,5.08,1012.3,77.625,2.6299999,162.0,1.5795034
1991-06-02,0.0,1.9,-0.52,4.5099998,1015.60004,74.56,1.18,168.0,1.6109746
1991-06-03,0.0,3.61,0.78,7.02,1012.7,71.635,2.6599998,194.0,1.9819814
1991-06-04,0.0,5.92,1.1999999,11.309999,1007.4,67.35,3.9199998,187.0,2.0700405
1991-06-05,0.0,5.66,-0.14,11.87,1005.2,62.79,2.5,187.0,2.055072
1991-06-06,0.0,7.99,2.02,12.3,1006.3,53.8,1.1899999,207.0,2.4438016
1991-06-07,0.0,9.73,6.52,13.969999,1008.9,58.58,2.24,255.0,3.1606226
1991-06-08,0.0,11.17,4.17,16.789999,1009.3,50.65,1.66,247.0,3.181997
1991-06-09,0.0,9.3,5.8199997,13.889999,1010.7,71.310005,1.8499999,167.0,2.0434954
1991-06-10,0.0,11.5,8.26,14.929999,1012.60004,56.16,4.37,261.0,3.3865914
1991-06-11,0.0,6.22,4.43,13.12,1013.5,83.740005,6.5499997,187.0,2.0835676
1991-06-12,0.0,6.2599998,3.84,8.97,1012.5,73.695,5.16,260.0,2.9020739
1991-06-13,0.0,9.469999,5.68,14.23,1009.4,57.805,3.54,261.0,3.2109184
1991-06-14,0.0,8.179999,5.98,12.73,1007.10004,79.740005,3.58,242.0,2.8719864
1991-06-15,4.5,6.96,4.6,10.49,1005.60004,91.23,2.86,100.0,1.1447924
1991-06-16,3.4,7.75,5.68,9.7699995,1004.5,89.920006,2.55,166.0,1.9474932
1991-06-17,0.0,11.0,8.09,14.09,1010.2,73.630005,2.7,252.0,3.2306952
1991-06-18,0.0,13.0199995,7.14,18.44,1012.9,68.53,2.23,242.0,3.2617526
1991-06-19,3.0,11.389999,7.29,17.279999,999.9,69.35,3.11,157.0,2.0423565
1991-06-20,0.0,9.48,6.54,13.599999,994.8,78.29,2.57,120.0,1.4865214
1991-06-21,0.0,9.389999,6.08,14.719999,1004.7,75.865,1.39,168.0,2.0665743
1991-06-22,0.0,9.66,6.91,12.75,1007.2,73.28,2.6,201.0,2.4883833
1991-06-23,2.3,9.809999,6.15,15.24,1010.4,81.235,1.29,221.0,2.7434332
1991-06-24,0.0,11.82,5.5,16.19,1012.3,67.81,1.99,235.0,3.0748045
1991-06-25,9.3,11.83,5.92,18.17,1008.4,76.6,1.37,225.0,2.9495285
1991-06-26,6.6,11.09,7.96,15.139999,995.0,91.25,1.01,133.0,1.7203594
1991-06-27,6.8,10.139999,7.8399997,13.29,992.0,88.36842,1.0,139.0,1.7555246
1991-06-28,0.0,8.42,5.71,11.099999,1007.2,77.815,2.36,208.0,2.485777
1991-06-29,1.2,12.139999,5.0,18.67,1012.2,64.32,3.33,255.0,3.3638306
1991-06-30,1.3000001,13.09,9.5,18.97,1003.60004,72.06,2.73,147.0,1.9921148
1991-07-01,0.0,8.38,6.98,13.059999,1012.5,81.64,2.9399998,149.0,1.7741878
1991-07-02,0.0,9.29,5.96,14.61,1018.2,74.78,3.21,232.0,2.8284125
1991-07-03,0.0,9.03,7.5499997,13.19,1020.9,70.105,2.8899999,204.0,2.465661
1991-07-04,0.8,8.59,5.92,12.41,1022.2,77.225,2.81,120.0,1.4311955
1991-07-05,0.0,9.59,7.04,12.3,1019.7,74.41,3.3799999,171.0,2.1010096
1991-07-06,1.2,8.5199995,7.25,11.559999,1019.10004,85.65,2.52,213.0,2.538833
1991-07-07,0.0,9.309999,7.8199997,12.88,1017.2,81.9,3.07,210.0,2.5628133
1991-07-08,0.0,8.0199995,6.54,10.059999,1017.0,74.770004,2.19,246.0,2.8921163
1991-07-09,0.0,12.55,5.83,18.85,1006.7,85.325005,1.87,153.0,2.0436845
1991-07-10,0.0,11.889999,8.44,15.299999,1004.0,89.350006,3.08,87.0,1.144333
1991-07-11,0.0,8.11,6.98,11.95,1011.7,93.58824,5.66,122.0,1.4417397
1991-07-12,0.0,9.61,5.7,13.91,1012.10004,83.99,2.21,221.0,2.7261574
1991-07-13,1.1,11.38,6.0299997,15.87,1004.0,85.875,1.37,165.0,2.1421208
1991-07-14,1.7,11.759999,7.0299997,16.18,1002.3,90.92778,2.79,103.0,1.351283
1991-07-15,2.5,13.59,9.86,17.98,1004.3,86.675,2.25,180.0,2.4679506
