Date,head
2016-04-04,374.85
2016-04-05,374.86
2016-04-06,374.86
2016-04-07,374.84
2016-04-08,374.81
2016-04-09,374.79
2016-04-10,374.77
2016-04-11,374.76
2016-04-12,374.74
2016-04-13,374.73
2016-04-14,374.73
2016-04-15,374.75
2016-04-16,374.76
2016-04-17,374.78
2016-04-18,374.84
2016-04-19,374.92
2016-04-20,374.97
2016-04-21,375.0
2016-04-22,375.03
2016-04-23,375.04
2016-04-24,375.03
2016-04-25,375.0
2016-04-26,374.96
2016-04-27,374.92
2016-04-28,374.89
2016-04-29,374.88
2016-04-30,374.87
2016-05-01,374.86
2016-05-02,374.84
2016-05-03,374.82
2016-05-04,374.8
2016-05-05,374.77
2016-05-06,374.75
2016-05-07,374.74
2016-05-08,374.72
2016-05-09,374.71
2016-05-10,374.7
2016-05-11,374.69
2016-05-12,374.68
2016-05-13,374.68
2016-05-14,374.71
2016-05-15,374.74
2016-05-16,374.72
2016-05-17,374.72
2016-05-18,374.71
2016-05-19,374.7
2016-05-20,374.69
2016-05-21,374.68
2016-05-22,374.67
2016-05-23,374.67
2016-05-24,374.66
2016-05-25,374.66
2016-05-26,374.65
2016-05-27,374.65
2016-05-28,374.65
2016-05-29,374.65
2016-05-30,374.68
2016-05-31,374.79
2016-06-01,374.85
2016-06-02,374.87
2016-06-03,374.87
2016-06-04,374.9
2016-06-05,374.93
2016-06-06,374.94
2016-06-07,374.94
2016-06-08,374.92
2016-06-09,374.9
2016-06-10,374.88
2016-06-11,374.85
2016-06-12,374.82
2016-06-13,374.82
2016-06-14,374.84
2016-06-15,374.86
2016-06-16,374.85
2016-06-17,374.87
2016-06-18,374.97
2016-06-19,375.05
2016-06-20,375.07
2016-06-21,375.07
2016-06-22,375.05
2016-06-23,375.03
2016-06-24,374.99
2016-06-25,374.95
2016-06-26,374.91
2016-06-27,374.88
2016-06-28,374.86
2016-06-29,374.84
2016-06-30,374.82
2016-07-01,374.81
2016-07-02,374.83
2016-07-03,374.82
2016-07-04,374.81
2016-07-05,374.79
2016-07-06,374.77
2016-07-07,374.76
2016-07-08,374.74
2016-07-09,374.73
2016-07-10,374.71
2016-07-11,374.7
2016-07-12,374.69
2016-07-13,374.71
2016-07-14,374.73
2016-07-15,374.74
2016-07-16,374.73
2016-07-17,374.71
2016-07-18,374.69
2016-07-19,374.68
2016-07-20,374.67
2016-07-21,374.66
2016-07-22,374.67
2016-07-23,374.69
2016-07-24,374.71
2016-07-25,374.71
2016-07-26,374.7
2016-07-27,374.7
2016-07-28,374.71
2016-07-29,374.72
2016-07-30,374.7
2016-07-31,374.69
2016-08-01,374.72
2016-08-02,374.73
2016-08-03,374.72
2016-08-04,374.71
2016-08-05,374.72
2016-08-06,374.75
2016-08-07,374.77
2016-08-08,374.78
2016-08-09,374.77
2016-08-10,374.75
2016-08-11,374.74
2016-08-12,374.73
2016-08-13,374.72
2016-08-14,374.72
2016-08-15,374.71
2016-08-16,374.7
2016-08-17,374.69
2016-08-18,374.68
2016-08-19,374.67
2016-08-20,374.67
2016-08-21,374.67
2016-08-22,374.68
2016-08-23,374.7
2016-08-24,374.69
2016-08-25,374.68
2016-08-26,374.67
2016-08-27,374.66
2016-08-28,374.66
2016-08-29,374.66
2016-08-30,374.66
2016-08-31,374.65
2016-09-01,374.65
2016-09-02,374.64
2016-09-03,374.64
2016-09-04,374.63
2016-09-05,374.64
2016-09-06,374.64
2016-09-07,374.65
2016-09-08,374.64
2016-09-09,374.64
2016-09-10,374.64
2016-09-11,374.63
2016-09-12,374.62
2016-09-13,374.62
2016-09-14,374.63
2016-09-15,374.6
2016-09-16,374.6
2016-09-17,374.6
2016-09-18,374.64
2016-09-19,374.69
2016-09-20,374.7
2016-09-21,374.69
2016-09-22,374.68
2016-09-23,374.67
2016-09-24,374.66
2016-09-25,374.64
2016-09-26,374.63
2016-09-27,374.62
2016-09-28,374.6
2016-09-29,374.6
2016-09-30,374.59
2016-10-01,374.58
2016-10-02,374.57
2016-10-03,374.57
2016-10-04,374.57
2016-10-05,374.58
2016-10-06,374.57
2016-10-07,374.57
2016-10-08,374.56
2016-10-09,374.56
2016-10-10,374.56
2016-10-11,374.56
2016-10-12,374.57
2016-10-13,374.56
2016-10-14,374.55
2016-10-15,374.57
2016-10-16,374.55
2016-10-17,374.55
2016-10-18,374.55
2016-10-19,374.57
2016-10-20,374.59
2016-10-21,374.6
2016-10-22,374.59
2016-10-23,374.6
2016-10-24,374.63
2016-10-25,374.65
2016-10-26,374.66
2016-10-27,374.66
2016-10-28,374.64
2016-10-29,374.65
2016-10-30,374.64
2016-10-31,374.63
2016-11-01,374.62
2016-11-02,374.61
2016-11-03,374.58
2016-11-04,374.58
2016-11-05,374.57
2016-11-06,374.57
2016-11-07,374.58
2016-11-08,374.59
2016-11-09,374.59
2016-11-10,374.58
2016-11-11,374.6
2016-11-12,374.64
2016-11-13,374.67
2016-11-14,374.7
2016-11-15,374.72
2016-11-16,374.75
2016-11-17,374.78
2016-11-18,374.79
2016-11-19,374.81
2016-11-20,374.85
2016-11-21,374.9
2016-11-22,374.92
2016-11-23,374.92
2016-11-24,374.92
2016-11-25,374.9
2016-11-26,374.87
2016-11-27,374.84
2016-11-28,374.8
2016-11-29,374.77
2016-11-30,374.74
2016-12-01,374.72
2016-12-02,374.7
2016-12-03,374.68
2016-12-04,374.67
2016-12-05,374.65
2016-12-06,374.64
2016-12-07,374.63
2016-12-08,374.62
2016-12-09,374.61
2016-12-10,374.6
2016-12-11,374.6
2016-12-12,374.59
2016-12-13,374.59
2016-12-14,374.59
2016-12-15,374.59
2016-12-16,374.58
2016-12-17,374.58
2016-12-18,374.57
2016-12-19,374.57
2016-12-20,374.57
2016-12-21,374.56
2016-12-22,374.56
2016-12-23,374.56
2016-12-24,374.55
2016-12-25,374.55
2016-12-26,374.55
2016-12-27,374.55
2016-12-28,374.55
2016-12-29,374.55
2016-12-30,374.55
2016-12-31,374.54
