time,rr,tg,tn,tx,pp,hu,fg,qq
1990-11-22,9.3,2.53,2.04,3.56,1011.5,91.245,2.73,17.0
1990-11-23,0.0,1.01,-0.099999994,3.29,1007.10004,90.64,2.98,25.0
1990-11-24,0.0,-0.59999996,-2.49,3.3,1004.3,94.27143,1.6999999,45.0
1990-11-25,0.0,3.24,-1.4699999,5.0499997,994.3,81.62,4.44,18.0
1990-11-26,0.0,1.89,-0.87,8.12,1003.7,85.865,2.36,56.0
1990-11-27,4.8,2.29,-3.9299998,5.48,1008.2,83.520004,1.8499999,31.0
1990-11-28,0.0,1.49,0.31,3.07,1014.7,89.495,2.49,17.0
1990-11-29,2.8,1.37,0.88,2.22,1017.2,89.93,1.63,18.0
1990-11-30,0.0,-1.0799999,-2.61,1.76,1018.10004,80.575,2.6299999,36.0
1990-12-01,0.0,-4.04,-5.72,-2.1299999,1030.7001,78.805,1.7199999,38.0
1990-12-02,0.0,-1.0699999,-4.6,-0.39999998,1032.1,88.075005,2.0,21.0
1990-12-03,0.0,-1.16,-1.4,-0.25,1029.7001,92.96842,1.23,17.0
1990-12-04,6.6,1.3299999,-1.8199999,2.19,1023.7,91.16,3.62,18.0
1990-12-05,0.0,-0.17,-1.55,2.1699998,1025.3,78.925,3.73,31.0
1990-12-06,0.0,-4.5,-6.5899997,0.16,1032.7001,74.95,1.3199999,55.0
1990-12-07,0.0,-6.98,-10.389999,-3.79,1022.9,87.535,1.27,46.0
1990-12-08,0.0,-6.79,-9.11,-4.06,1008.8,86.885,2.0,42.0
1990-12-09,0.0,-0.32,-8.17,1.5799999,1001.60004,79.815,4.52,22.0
1990-12-10,1.9,-0.29999998,-1.22,2.18,991.9,90.315,2.34,16.0
1990-12-11,0.0,-1.8199999,-6.6099997,1.3199999,1006.60004,83.995,1.5799999,35.0
1990-12-12,5.2000003,-0.25,-2.08,0.42,1003.10004,87.520004,3.81,16.0
1990-12-13,0.0,-3.07,-5.93,0.93,1011.8,89.405,2.3,30.0
1990-12-14,1.0,-1.31,-6.8199997,0.97999996,1023.3,88.645004,1.39,18.0
1990-12-15,0.0,-4.25,-5.79,-0.45,1023.60004,86.575005,1.8199999,23.0
1990-12-16,0.0,-1.49,-6.35,-0.66999996,1029.8,85.32,2.02,19.0
1990-12-17,0.0,-3.0,-4.42,-0.59,1027.5,81.39,2.79,34.0
1990-12-18,0.0,-2.8899999,-4.6,-1.74,1023.3,86.9,2.12,24.0
1990-12-19,1.3000001,-2.5,-5.7799997,-0.97999996,1022.0,86.725,2.21,21.0
1990-12-20,1.3000001,-1.54,-4.94,-0.59,1025.6,84.44,3.6,21.0
1990-12-21,1.9,0.88,-2.08,1.55,1019.3,87.51,4.35,15.0
1990-12-22,2.0,1.9499999,0.88,3.1799998,1024.8,,2.01,15.0
1990-12-23,0.0,2.24,0.65,3.29,1026.0,95.200005,1.93,16.0
1990-12-24,0.0,0.11,-0.42,2.26,1021.10004,94.03334,1.89,24.0
1990-12-25,0.0,-0.93,-1.16,0.29999998,1017.9,94.057144,2.3799999,22.0
1990-12-26,5.8,0.17999999,-4.63,1.9,1011.8,89.515,3.3,27.0
1990-12-27,3.0,3.3999999,-0.07,5.47,1007.0,88.245,4.64,38.0
1990-12-28,1.1,0.13,-2.26,4.89,1020.3,80.455,3.22,50.0
1990-12-29,1.3000001,6.64,-2.28,9.639999,1014.4,84.725,3.9499998,16.0
1990-12-30,12.400001,6.14,4.81,10.67,1021.0,88.97,2.85,17.0
1990-12-31,4.7000003,4.92,3.55,6.23,1022.9,92.8,3.03,20.0
1991-01-01,1.3000001,2.55,1.8399999,5.1099997,1019.7,88.875,3.1599998,28.0
1991-01-02,5.7000003,4.69,0.57,6.2,1015.10004,82.865,4.38,15.0
1991-01-03,0.0,7.6299996,5.04,10.96,1013.10004,83.285,3.6899998,23.0
1991-01-04,1.7,4.41,-0.06,8.94,1013.7,83.93,2.75,32.0
1991-01-05,4.3,3.0,0.76,5.43,1018.0,74.91,3.35,51.0
1991-01-06,3.4,2.04,0.85999995,5.38,1010.0,82.405,5.0,42.0
1991-01-07,4.9,5.08,0.14999999,7.37,1007.8,91.73158,3.22,16.0
1991-01-08,0.0,3.33,-0.68,9.12,1014.9,83.700005,2.84,51.0
1991-01-09,0.0,4.65,-1.73,8.44,1014.4,79.05,3.04,22.0
1991-01-10,1.3000001,11.12,2.76,15.299999,1013.0,62.715,3.4299998,46.0
1991-01-11,3.4,6.94,6.21,11.75,1017.7,93.770004,2.05,18.0
1991-01-12,2.9,4.12,3.1699998,6.5099998,1023.5,88.98,1.93,19.0
1991-01-13,1.1,1.43,0.26999998,2.79,1028.8,84.635,2.47,18.0
1991-01-14,0.0,0.53,-1.53,2.7,1031.4,55.760002,5.79,58.0
1991-01-15,0.0,-0.45999998,-2.25,4.77,1030.5,29.29,4.0499997,73.0
1991-01-16,0.0,-2.04,-5.19,2.11,1030.2001,47.455,2.78,71.0
1991-01-17,0.0,-5.42,-8.54,1.66,1032.8,69.325,1.06,66.0
1991-01-18,0.0,-6.52,-11.7,0.98999995,1035.9,74.575,0.84,61.0
1991-01-19,0.0,-6.06,-11.0199995,-2.75,1033.6,90.285,0.84,57.0
1991-01-20,0.0,-0.58,-7.16,0.59,1038.1,88.9,0.53,26.0
1991-01-21,2.3,0.11,-0.98999995,0.62,1033.8,91.36,1.55,19.0
1991-01-22,0.0,-1.48,-3.6,1.39,1035.8,86.215004,1.68,31.0
1991-01-23,0.0,0.31,-4.37,1.26,1038.1,75.725,1.06,19.0
1991-01-24,0.0,-1.5799999,-3.74,1.9399999,1035.9,78.615005,0.88,37.0
1991-01-25,0.0,-2.4099998,-7.77,-0.25,1036.0,87.325005,1.17,35.0
1991-01-26,0.0,-2.52,-3.02,-1.12,1033.0,86.935,1.0699999,26.0
1991-01-27,0.0,-2.6299999,-4.39,-1.88,1034.2001,82.41,1.73,20.0
1991-01-28,0.0,-3.97,-6.5299997,-0.03,1032.9,74.445,1.91,52.0
1991-01-29,0.0,-3.4299998,-11.78,-0.53,1029.9,83.395004,0.71999997,33.0
1991-01-30,0.0,-2.6799998,-4.21,1.09,1027.6,70.6,1.91,62.0
1991-01-31,0.0,-7.3799996,-10.51,-0.74,1029.2001,63.63,2.1399999,81.0
1991-02-01,0.0,-9.099999,-14.28,-2.1,1030.1,62.945004,1.68,84.0
1991-02-02,0.0,-9.01,-14.719999,-2.4299998,1031.3,71.875,1.1,89.0
1991-02-03,0.0,-5.2999997,-13.75,-1.06,1031.0,63.11,1.52,57.0
1991-02-04,0.0,-5.06,-9.7,0.32,1032.9,60.33,2.06,88.0
1991-02-05,1.2,-7.69,-8.58,-5.14,1030.0,77.32,2.9399998,38.0
1991-02-06,1.2,-12.32,-14.969999,-9.19,1026.6,71.725,3.75,78.0
1991-02-07,0.0,-8.67,-12.69,-6.35,1017.7,84.055,2.48,66.0
1991-02-08,1.8000001,-4.87,-9.29,-3.36,1009.9,83.055,2.56,42.0
1991-02-09,2.5,-3.6299999,-6.69,-1.7099999,1010.2,89.08,2.72,57.0
1991-02-10,5.3,-1.62,-4.72,4.35,1008.8,84.18,3.34,48.0
1991-02-11,0.0,-7.1499996,-8.95,-2.03,1018.2,80.655,2.54,78.0
1991-02-12,0.0,-5.93,-13.71,-0.37,1016.0,81.555,1.13,75.0
1991-02-13,2.2,-4.74,-7.64,-2.96,1017.7,77.745,2.49,44.0
1991-02-14,1.3000001,-5.35,-5.98,-4.22,1019.5,76.29,3.84,69.0
1991-02-15,6.0,-3.48,-9.08,-1.15,1012.60004,81.520004,3.84,53.0
1991-02-16,1.8000001,-1.27,-3.23,1.54,997.8,87.76,5.08,51.0
1991-02-17,0.0,-5.4,-8.889999,2.07,1011.3,81.875,1.3399999,106.0
1991-02-18,0.0,-4.17,-15.13,1.09,1016.8,76.985,0.83,65.0
1991-02-19,0.0,-0.71,-2.62,3.6699998,1019.0,79.78,1.5699999,72.0
1991-02-20,0.0,-0.82,-7.06,7.12,1016.10004,80.975,0.79999995,114.0
1991-02-21,0.0,-2.57,-6.6099997,1.74,1014.60004,88.325005,0.74,93.0
1991-02-22,0.0,-1.02,-6.35,6.16,1021.3,83.535,1.3,85.0
1991-02-23,0.0,2.09,-5.96,6.3199997,1029.8,83.97,1.65,37.0
1991-02-24,0.0,3.0,-2.54,12.28,1030.5,78.37,1.0699999,132.0
1991-02-25,0.0,3.87,-2.98,13.309999,1026.0,78.48,1.12,113.0
1991-02-26,0.0,2.4099998,-2.46,11.25,1024.8,82.69,1.04,118.0
1991-02-27,0.0,0.41,-4.0099998,7.58,1020.2,80.87,2.57,104.0
1991-02-28,0.0,-0.29999998,-3.21,3.56,1014.10004,74.565,2.49,84.0
1991-03-01,0.0,0.47,-4.63,6.74,1012.7,77.76,2.32,102.0
1991-03-02,7.1,0.39,-3.73,2.21,1017.60004,93.32106,1.63,62.0
1991-03-03,0.0,4.46,-0.04,8.11,1026.4,94.08236,1.0799999,44.0
1991-03-04,0.0,2.1499999,0.84,4.15,1029.4,93.35834,1.51,62.0
1991-03-05,0.0,3.01,1.0799999,4.38,1017.2,92.045006,1.5999999,63.0
1991-03-06,0.0,4.75,-0.01,10.46,1007.10004,82.85,1.8199999,101.0
1991-03-07,0.0,6.21,1.27,11.05,1002.3,77.935,2.44,111.0
1991-03-08,0.0,9.639999,0.48999998,18.06,997.10004,74.01,3.06,109.0
1991-03-09,3.9,7.5899997,5.0099998,9.51,999.2,89.225,2.58,41.0
1991-03-10,0.0,7.2999997,5.54,10.679999,1013.7,88.165,1.64,64.0
1991-03-11,0.0,7.5099998,2.86,12.79,1016.60004,82.76,0.84,97.0
1991-03-12,0.0,5.29,1.09,12.45,1015.9,83.145004,1.31,140.0
1991-03-13,0.0,3.9599998,-1.56,11.24,1016.3,84.08,1.12,134.0
1991-03-14,0.0,2.2,-1.3,6.43,1018.60004,92.07895,1.04,140.0
1991-03-15,0.0,7.14,-0.29,16.57,1015.60004,79.665,1.0799999,132.0
1991-03-16,0.0,7.62,0.62,16.46,1011.0,72.41,1.61,177.0
1991-03-17,0.0,9.36,0.17,16.4,1004.7,72.2,1.77,161.0
1991-03-18,0.0,9.75,6.08,13.809999,1016.7,69.91,2.6,113.0
1991-03-19,14.8,7.6299996,1.42,12.04,1021.0,80.525,3.04,66.0
1991-03-20,0.0,11.15,7.75,15.29,1017.2,78.71,4.16,126.0
1991-03-21,0.0,11.19,8.059999,17.91,1007.60004,79.725,2.56,120.0
1991-03-22,4.2000003,6.24,6.0099998,12.95,1004.10004,88.130005,2.75,55.0
1991-03-23,0.0,6.94,4.21,8.559999,1011.0,85.47,1.8299999,71.0
1991-03-24,0.0,8.94,5.21,14.28,1011.2,77.535,2.9299998,103.0
1991-03-25,0.0,7.49,5.42,8.0199995,1014.3,77.065,6.6299996,48.0
1991-03-26,0.0,3.3899999,3.08,7.1499996,1016.8,81.71,5.35,49.0
1991-03-27,0.0,2.6,0.47,7.41,1019.10004,68.51,3.28,123.0
1991-03-28,0.0,0.08,-4.37,4.97,1024.3,74.205,2.6,137.0
1991-03-29,0.0,0.28,-3.0,3.85,1030.3,64.745,2.72,118.0
1991-03-30,0.0,3.1999998,-1.0699999,4.7799997,1028.0,76.17,1.04,83.0
1991-03-31,0.0,4.4,-3.1799998,10.41,1024.8,71.765,1.37,157.0
1991-04-01,0.0,7.33,-1.78,13.9,1018.4,67.125,1.43,187.0
1991-04-02,0.0,11.179999,2.27,16.33,1010.60004,72.305,1.9599999,166.0
1991-04-03,8.2,12.099999,2.07,18.4,1006.2,61.355,1.53,194.0
1991-04-04,3.9,7.2599998,6.23,12.66,1006.9,86.155,1.65,88.0
1991-04-05,3.3,7.3599997,5.75,9.059999,1003.4,87.275,1.48,73.0
1991-04-06,0.0,8.48,5.7599998,11.32,1017.3,70.61,1.81,141.0
1991-04-07,0.0,8.29,4.6,11.71,1019.4,72.165,2.98,120.0
1991-04-08,1.7,6.67,3.6599998,10.0,1023.5,86.635,3.49,100.0
1991-04-09,0.0,6.19,2.04,11.92,1027.2001,82.630005,2.32,145.0
1991-04-10,0.0,7.52,-0.44,15.82,1029.0,70.895004,1.51,246.0
1991-04-11,0.0,7.74,-0.37,14.66,1028.3,63.81,3.31,256.0
1991-04-12,0.0,10.79,1.38,17.789999,1020.4,62.12,3.6799998,255.0
1991-04-13,0.0,10.79,3.29,17.55,1017.8,61.625,2.87,244.0
1991-04-14,0.0,9.929999,1.93,17.289999,1021.4,64.445,2.1499999,219.0
1991-04-15,0.0,9.86,1.22,17.66,1025.7001,67.39,1.86,246.0
1991-04-16,0.0,8.0199995,1.3,15.86,1015.7,59.355,3.9499998,242.0
1991-04-17,0.0,2.44,-1.2099999,5.72,1013.0,77.11,2.21,158.0
1991-04-18,0.0,2.11,0.39,5.98,1008.10004,61.735,3.0,138.0
1991-04-19,2.8,1.87,-2.37,5.7799997,1007.5,76.675,1.5999999,152.0
1991-04-20,0.0,0.81,-2.77,5.16,1011.8,66.385,2.1,180.0
1991-04-21,0.0,0.19,-4.36,5.23,1018.8,68.62,1.78,218.0
1991-04-22,0.0,4.61,-6.0499997,8.96,1017.60004,54.755,2.58,201.0
1991-04-23,0.0,2.3999999,1.31,7.02,1018.3,83.555,2.6399999,158.0
1991-04-24,0.0,2.82,-2.1599998,8.58,1020.8,71.645004,0.96999997,158.0
1991-04-25,0.0,6.6,-1.93,11.73,1012.7,57.965,2.6399999,235.0
1991-04-26,0.0,7.7999997,-1.31,13.969999,1011.0,59.925,2.73,230.0
1991-04-27,0.0,9.849999,0.7,16.039999,1011.4,54.585,1.5999999,233.0
1991-04-28,0.0,10.54,0.62,16.35,1013.2,55.305,1.54,191.0
1991-04-29,1.8000001,8.61,7.0499997,12.48,1018.8,75.2,2.1,169.0
1991-04-30,4.6,8.15,4.75,9.059999,1012.9,90.51,2.31,76.0
1991-05-01,6.7000003,9.099999,7.2999997,13.24,1005.7,84.47,3.06,115.0
1991-05-02,0.0,7.5099998,5.06,10.099999,1013.4,69.090004,2.2,109.0
1991-05-03,0.0,5.69,3.4499998,9.389999,1013.4,76.305,1.93,116.0
1991-05-04,1.9,5.97,1.4499999,8.46,1009.4,67.43,1.79,153.0
1991-05-05,0.0,4.79,3.1799998,8.679999,1010.2,83.42,1.4399999,157.0
1991-05-06,0.0,7.27,-1.31,12.13,1010.10004,69.3,1.6999999,193.0
1991-05-07,0.0,8.389999,-0.07,12.69,1009.10004,67.700005,1.55,178.0
1991-05-08,0.0,8.12,0.25,14.96,1011.0,61.875,1.5999999,273.0
1991-05-09,0.0,10.0,0.17999999,16.279999,1013.5,54.66,2.1,266.0
1991-05-10,0.7,13.32,5.18,18.85,1008.5,58.495003,3.56,225.0
1991-05-11,23.7,11.0,9.7,11.34,1007.9,91.865005,2.2,71.0
1991-05-12,11.5,7.93,7.04,10.82,1017.4,93.47223,2.9099998,75.0
1991-05-13,0.0,9.24,5.72,15.04,1023.4,78.44,1.23,248.0
1991-05-14,4.8,9.5199995,1.8,15.21,1020.9,87.9,2.54,134.0
1991-05-15,3.0,5.3599997,3.9599998,9.53,1021.5,71.805,2.87,214.0
1991-05-16,0.0,5.42,3.09,8.72,1016.60004,70.195,3.04,174.0
1991-05-17,3.4,7.5299997,2.4299998,11.92,1018.60004,69.125,2.28,198.0
1991-05-18,0.0,7.41,3.3,12.07,1021.2,68.560005,2.8999999,259.0
1991-05-19,1.0,9.969999,-0.14999999,13.95,1023.0,56.105,2.01,253.0
1991-05-20,0.0,11.08,6.64,16.43,1024.6,65.28,1.8,255.0
1991-05-21,0.0,14.53,7.41,19.13,1028.4,74.76,3.3,197.0
1991-05-22,0.0,15.63,7.56,20.76,1028.1,57.615,3.86,272.0
1991-05-23,0.0,8.76,7.14,15.849999,1026.3,59.99,3.86,265.0
1991-05-24,0.0,7.0099998,2.1299999,10.63,1026.4,62.81,2.29,256.0
1991-05-25,3.0,8.03,0.11,11.719999,1025.8,73.88,2.1599998,150.0
1991-05-26,1.4,7.74,6.6299996,11.05,1025.8,85.21,2.6599998,144.0
1991-05-27,0.0,9.38,2.07,16.43,1026.8,69.785,1.14,284.0
1991-05-28,0.0,11.46,1.9499999,16.84,1022.3,62.350002,1.8399999,249.0
1991-05-29,0.0,11.44,3.36,17.71,1019.2,67.72,2.3,273.0
1991-05-30,0.0,14.0,3.57,19.75,1019.0,55.690002,2.07,304.0
1991-05-31,0.0,15.549999,4.8199997,22.32,1016.5,61.145,1.26,325.0
1991-06-01,0.0,15.469999,6.49,21.609999,1012.8,53.675,2.73,318.0
1991-06-02,3.6000001,14.69,5.2999997,20.68,1013.4,54.685,1.9399999,337.0
1991-06-03,4.5,12.969999,9.54,18.359999,1007.8,69.215004,3.9199998,220.0
1991-06-04,0.0,9.42,3.09,13.94,1012.9,57.66,2.3799999,219.0
1991-06-05,0.0,9.87,5.0899997,15.13,1015.10004,57.75,2.0,268.0
1991-06-06,2.1000001,10.66,4.18,15.53,1010.0,86.880005,3.0,120.0
1991-06-07,2.2,13.849999,7.18,18.58,1003.7,74.48,1.74,174.0
1991-06-08,0.0,13.21,10.559999,16.72,1005.8,82.66,2.36,148.0
1991-06-09,3.0,15.48,9.9,20.43,1012.10004,73.585,2.1499999,160.0
1991-06-10,0.0,15.12,12.95,19.119999,1014.3,61.365,3.98,282.0
1991-06-11,0.0,13.21,8.03,18.41,1020.2,62.04,3.4199998,242.0
1991-06-12,0.0,18.34,9.17,23.93,1016.60004,56.12,1.81,269.0
1991-06-13,3.3,16.0,12.3,22.689999,1012.0,61.315002,3.28,206.0
1991-06-14,0.90000004,13.46,9.15,17.44,1015.3,79.450005,2.6,183.0
1991-06-15,2.2,18.42,10.929999,24.119999,1012.3,65.01,2.05,298.0
1991-06-16,33.9,13.45,12.09,17.48,1010.0,88.835,1.73,114.0
1991-06-17,38.7,9.24,7.8399997,12.009999,1011.8,93.14211,2.3899999,68.0
1991-06-18,3.0,9.78,7.5,14.37,1014.3,84.840004,2.48,185.0
1991-06-19,0.0,10.57,3.6999998,16.42,1016.4,78.01,1.99,261.0
1991-06-20,10.400001,10.9,6.6,15.929999,1012.0,83.845,1.39,156.0
1991-06-21,0.0,14.429999,10.17,19.63,1016.10004,74.865,2.32,258.0
1991-06-22,15.3,19.99,8.71,26.5,1018.5,68.41,1.9599999,322.0
1991-06-23,2.8,19.21,14.009999,24.32,1021.60004,77.245,1.4699999,296.0
1991-06-24,5.2000003,18.91,14.95,23.15,1017.8,75.715004,3.31,220.0
1991-06-25,0.0,18.77,14.839999,23.21,1017.7,83.725,2.0,194.0
1991-06-26,14.3,17.619999,13.559999,25.8,1014.0,88.625,1.89,260.0
1991-06-27,3.4,12.75,10.9,17.22,1010.3,83.05,2.9399998,158.0
1991-06-28,4.8,10.95,8.809999,14.469999,1011.60004,83.395004,5.25,166.0
1991-06-29,0.0,11.48,6.85,15.759999,1020.4,75.0,3.59,195.0
1991-06-30,0.0,14.679999,5.92,20.74,1025.3,71.29,1.63,314.0
1991-07-01,0.0,17.94,7.91,24.519999,1022.8,61.95,1.25,328.0
1991-07-02,0.0,20.57,10.24,26.269999,1018.2,55.100002,2.85,346.0
1991-07-03,0.0,20.3,12.259999,25.43,1017.7,62.285,2.97,292.0
1991-07-04,0.0,21.39,15.24,26.099998,1018.8,71.305,3.04,249.0
1991-07-05,0.0,23.42,16.66,28.019999,1017.5,68.46,3.09,296.0
1991-07-06,0.0,22.26,15.889999,28.01,1018.0,59.815002,2.6799998,334.0
1991-07-07,0.0,23.5,13.2,29.32,1016.7,58.395,2.6599998,331.0
1991-07-08,0.0,23.06,14.87,29.15,1016.9,65.61,2.29,305.0
1991-07-09,2.9,20.16,16.869999,24.34,1020.3,78.965004,1.43,164.0
1991-07-10,0.0,21.82,15.48,28.55,1020.8,68.740005,1.65,311.0
1991-07-11,0.0,23.48,15.42,30.359999,1018.2,68.175,1.1899999,323.0
1991-07-12,4.4,25.75,16.49,32.12,1016.7,62.735,1.92,295.0
1991-07-13,2.7,20.939999,18.98,26.019999,1017.0,78.275,2.06,255.0
1991-07-14,5.6,16.5,15.28,19.51,1011.60004,86.055,2.52,107.0
1991-07-15,0.0,18.31,12.09,23.3,1016.2,71.545,2.26,279.0
1991-07-16,0.0,18.939999,11.7699995,23.269999,1014.7,62.88,2.21,286.0
1991-07-17,4.1,16.539999,12.41,21.58,1015.4,73.465004,1.35,198.0
1991-07-18,4.7000003,17.43,10.58,20.89,1015.5,69.91,1.35,220.0
1991-07-19,1.0,17.43,14.139999,22.07,1012.3,84.33,2.58,219.0
1991-07-20,0.0,16.52,11.349999,22.47,1015.2,69.725,2.09,241.0
1991-07-21,0.0,16.46,8.36,22.15,1018.0,69.020004,1.5799999,228.0
1991-07-22,0.0,17.74,10.74,23.9,1018.8,61.58,1.0799999,306.0
1991-07-23,0.0,19.51,8.96,26.84,1015.0,62.4,1.7199999,320.0
1991-07-24,21.5,16.539999,15.219999,24.279999,1010.3,88.145004,2.22,171.0
1991-07-25,19.7,13.179999,11.059999,19.84,1011.60004,89.945,1.89,176.0
1991-07-26,5.1,13.299999,9.78,16.789999,1012.9,87.94,1.67,151.0
1991-07-27,0.0,14.08,11.4,19.32,1017.0,81.545006,2.01,177.0
1991-07-28,0.0,17.58,10.059999,22.72,1016.10004,64.630005,1.91,269.0
1991-07-29,0.0,18.949999,10.809999,25.46,1011.9,63.545002,2.8799999,303.0
1991-07-30,0.0,20.119999,11.86,26.74,1009.4,65.175,2.6499999,305.0
1991-07-31,36.8,18.82,13.639999,20.77,1009.3,75.99,2.23,131.0
1991-08-01,26.7,15.049999,14.71,17.92,1010.2,92.847374,4.31,57.0
1991-08-02,2.2,16.69,14.91,18.69,1017.4,83.435,3.09,77.0
1991-08-03,0.0,18.16,15.389999,21.01,1020.0,84.985,1.63,113.0
1991-08-04,0.0,18.27,13.41,24.93,1020.9,77.96,1.3,234.0
1991-08-05,0.0,18.76,11.84,26.039999,1019.9,72.93,0.7,278.0
1991-08-06,0.0,20.18,12.3,28.18,1016.10004,69.565,1.52,288.0
1991-08-07,0.0,22.64,12.7,31.429998,1012.4,68.12,1.48,293.0
1991-08-08,1.3000001,22.5,15.48,30.15,1010.8,70.775,2.53,240.0
1991-08-09,0.0,20.16,16.55,24.81,1019.7,76.54,1.77,145.0
1991-08-10,0.0,19.609999,14.059999,26.06,1022.60004,65.37,1.27,242.0
1991-08-11,0.0,21.25,14.37,28.449999,1018.3,69.42,1.93,285.0
1991-08-12,0.0,20.84,14.79,26.84,1014.8,65.895004,2.22,218.0
1991-08-13,0.0,20.109999,14.389999,25.66,1016.10004,56.515,1.5999999,257.0
1991-08-14,0.0,19.119999,10.7,26.41,1016.7,62.9,1.1,245.0
1991-08-15,0.0,18.01,13.03,24.869999,1017.0,67.96,1.03,246.0
1991-08-16,0.0,19.66,11.05,27.68,1015.9,67.255005,1.4699999,251.0
1991-08-17,0.0,19.15,11.46,25.369999,1015.0,65.67,2.85,243.0
1991-08-18,0.0,15.5,13.179999,20.74,1015.5,61.195,2.69,231.0
1991-08-19,0.0,13.32,7.87,19.189999,1019.5,63.18,2.1299999,249.0
1991-08-20,0.0,15.03,5.85,20.449999,1021.3,67.965004,1.06,159.0
1991-08-21,0.0,17.67,10.66,25.51,1018.2,66.335,1.03,259.0
1991-08-22,0.0,18.14,10.5199995,27.41,1014.9,64.91,2.62,268.0
1991-08-23,0.8,16.09,11.849999,23.039999,1019.4,86.395004,1.88,127.0
1991-08-24,1.3000001,17.369999,13.349999,21.869999,1021.8,86.715004,1.14,120.0
1991-08-25,0.0,16.07,10.78,22.56,1021.3,71.105,0.83,183.0
1991-08-26,0.0,15.86,8.26,23.8,1019.9,65.48,1.1999999,246.0
1991-08-27,0.0,15.37,10.42,22.26,1023.2,60.165,1.43,246.0
1991-08-28,0.0,17.279999,8.44,22.68,1022.7,58.465,1.15,199.0
1991-08-29,0.0,14.88,12.55,20.689999,1021.7,55.505,2.71,214.0
1991-08-30,0.0,13.469999,6.2799997,21.3,1024.5,64.895,1.87,243.0
1991-08-31,0.0,15.07,6.2,23.58,1023.3,64.06,2.12,248.0
1991-09-01,0.0,17.41,8.599999,25.529999,1020.10004,57.47,2.85,240.0
1991-09-02,0.0,16.33,7.8399997,25.68,1023.10004,59.495,1.5799999,230.0
1991-09-03,0.0,16.08,8.44,25.24,1026.5,65.545,1.5799999,231.0
1991-09-04,0.0,16.14,7.58,26.359999,1024.5,63.155003,1.38,229.0
1991-09-05,0.0,19.359999,7.77,27.31,1020.7,53.79,1.62,220.0
1991-09-06,0.0,12.66,9.63,19.02,1022.60004,72.445,2.08,163.0
1991-09-07,0.0,10.559999,3.6,14.09,1024.1,72.175,2.29,139.0
1991-09-08,0.0,11.58,6.46,18.09,1021.8,79.16,1.3399999,160.0
1991-09-09,0.0,12.59,4.24,21.55,1021.0,69.555,1.25,207.0
1991-09-10,0.0,15.95,5.56,26.22,1018.10004,59.93,1.6899999,213.0
1991-09-11,11.3,15.99,11.2,20.529999,1014.7,85.6,2.03,101.0
1991-09-12,0.0,14.429999,13.24,15.849999,1017.3,82.435,2.19,93.0
1991-09-13,0.0,14.24,9.94,19.81,1020.2,76.3,2.19,144.0
1991-09-14,0.0,14.29,8.5199995,20.88,1021.5,78.35,1.5899999,132.0
1991-09-15,0.0,14.0199995,10.28,19.52,1020.10004,81.725,0.65999997,115.0
1991-09-16,3.8,16.43,9.32,23.359999,1020.10004,77.03,1.4399999,160.0
1991-09-17,2.3,15.2699995,12.49,21.05,1017.5,75.855,3.53,148.0
1991-09-18,0.0,13.53,10.03,19.85,1021.0,73.11,1.66,181.0
1991-09-19,0.0,13.46,7.4199996,21.22,1017.2,79.015,0.88,171.0
1991-09-20,0.0,13.46,8.07,20.359999,1015.5,82.055,0.75,107.0
1991-09-21,0.0,12.5199995,7.5499997,18.26,1017.10004,87.81,1.8299999,160.0
1991-09-22,24.9,15.17,9.69,20.24,1011.3,91.36,2.35,116.0
1991-09-23,0.0,11.38,9.71,15.2,1015.60004,77.85,3.4399998,97.0
1991-09-24,0.0,14.179999,9.41,19.949999,1015.8,79.04,2.24,129.0
1991-09-25,0.0,15.4,8.92,23.699999,1009.0,80.520004,1.3,177.0
1991-09-26,6.2000003,14.49,9.46,18.65,1000.9,87.225,2.25,72.0
1991-09-27,1.9,11.01,9.059999,13.679999,1007.0,84.03,3.28,76.0
1991-09-28,0.0,9.929999,3.9299998,15.21,1007.0,80.28,2.6399999,102.0
1991-09-29,0.0,12.139999,7.0899997,20.22,999.7,80.175,2.22,78.0
1991-09-30,4.3,10.54,9.2699995,12.83,1004.9,93.40588,2.06,47.0
1991-10-01,0.0,12.889999,8.05,15.83,1012.3,72.645004,2.9299998,149.0
1991-10-02,0.0,10.429999,9.9,13.21,1021.2,68.385,6.04,105.0
1991-10-03,0.0,8.4,3.3799999,16.07,1030.0,79.825005,1.1,158.0
1991-10-04,0.0,8.73,2.3999999,18.88,1026.7001,76.13,1.2099999,164.0
1991-10-05,0.0,10.309999,3.11,19.3,1016.8,83.08,0.91999996,152.0
1991-10-06,0.0,11.059999,4.96,13.74,1014.4,90.955,1.4,53.0
1991-10-07,0.0,11.259999,8.62,16.42,1013.60004,82.740005,1.73,99.0
1991-10-08,0.0,11.5,5.98,18.82,1010.4,84.075005,1.24,100.0
1991-10-09,0.0,10.5199995,6.39,18.17,1015.0,84.895004,0.64,119.0
1991-10-10,0.0,10.29,5.43,15.5,1021.2,89.53,1.55,123.0
1991-10-11,0.0,11.61,4.02,16.949999,1012.4,77.005005,3.29,99.0
1991-10-12,0.0,10.98,8.55,12.45,1006.60004,88.42,1.51,48.0
1991-10-13,1.4,12.07,10.28,14.5,1006.3,89.44,1.0799999,45.0
